traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
12898.0,2024-02-23 06:31,London,,610.0,75.6,0.0,Low,Dry,1575.0
12899.0,2024-05-26 09:06,London,,3449.0,24.2,1.0,Medium,Dry,4609.0
12900.0,2024-01-24 06:45,London,,196.0,89.0,0.0,Low,Dry,4609.0
12901.0,2099-00-00 93:60,London,,286.0,-46.48791025133796,0.0,High,Wet,8344.0
12902.0,2024-01-05 19:08,London,,1160.0,68.0,100.0,Low,Dry,7526.0
12903.0,2024-05-16 12:43,London,,1575.0,47.1,0.0,,Dry,4685.0
12904.0,2024-06-05 05:12,London,,-100.0,87.8,0.0,Low,Dry,6585.0
12905.0,2024-12-19 09:53,London,,2270.0,54.9,0.0,Low,Wet,8821.0
12906.0,2099-00-00 97:96,London,Area_2,1559.0,65.8,0.0,Low,Dry,402.0
12907.0,2024-03-09 17:06,London,,4496.0,19.2,0.0,High,Dry,920.0
12908.0,12/03/2024 04PM,London,,3533.0,40.4,,Medium,Dry,4395.0
12909.0,2024-02-29 02:40,London,,395.0,78.8,0.0,Low,Dry,6283.0
12910.0,2024-03-12 12:12,London,,2010.0,32.8,0.0,Low,Dry,5790.0
12911.0,2024-09-01 23:16,London,,970.0,55.9,0.0,Low,Dry,6227.0
12912.0,2024-07-17 00:46,London,,267.0,55.2,0.0,Low,Snowy,8713.0
12913.0,2024-07-06 19:12,London,,1835.0,38.1,50.0,Low,Dry,3216.0
12914.0,31/03/2024 06PM,London,,3291.0,40.1,1.0,Medium,Dry,2867.0
12915.0,2024-02-08 06:03,London,,163.0,100.4,0.0,Low,Dry,3271.0
12916.0,2024-01-07 03:54,London,,348.0,95.1,0.0,Low,Dry,24676.0
12917.0,2024-02-10 00:46,London,,415.0,120.0,0.0,Low,Dry,7004.0
12918.0,2024-02-24 21:42,London,,2350.0,40.0,1.0,Low,Dry,5511.0
12919.0,TBD,London,,2230.0,62.2,1.0,Low,Wet,16471.0
12920.0,27/06/2024 02AM,London,,671.0,79.9,0.0,Low,Dry,7207.0
12921.0,2024-01-12 03:54,London,,0.0,64.7,0.0,Low,Dry,9486.0
12922.0,11/07/2024 01AM,London,,797.0,81.9,0.0,Low,Dry,8519.0
12923.0,2024-04-30 21:30,London,,705.0,93.2,0.0,Low,Dry,2889.0
12924.0,2024-03-04 05:32,London,,334.0,66.7,0.0,Low,Dry,6414.0
12925.0,2024-03-12 13:00,London,,2083.0,37.5,0.0,Low,Dry,4035.0
12926.0,2099-00-00 97:62,London,,644.0,63.8,0.0,Low,Wet,5458.0
12927.0,2024-04-19 07:36,London,,2427.0,67.4,30.0,Low,Dry,4146.0
12928.0,2024-07-20 22:34,London,,962.0,65.6,20.0,Low,Dry,
12929.0,2024-02-12 11:40,London,,1739.0,56.5,50.0,Low,Dry,4996.0
12930.0,2024-11-16 21:34,London,,1878.0,68.8,1.0,Low,Dry,6337.0
12931.0,2024-02-22 22:28,London,,1811.0,51.0,0.0,Low,Dry,
12932.0,2024-08-07 17:43,London,,25000.0,3.0,0.0,Low-Medium,Wet,6764.0
12933.0,2099-00-00 91:78,,,3523.0,,0.0,Medium,Dry,3363.0
12934.0,2024-05-21 04:07,London,,324.0,76.8,0.0,Low,Dry,7853.0
12935.0,2099-00-00 92:86,London,,3037.0,14.7,0.0,Medium,Dry,2566.0
12936.0,2024-07-31 07:59,London,,2326.0,45.4,0.0,Low,Dry,5498.0
12937.0,2024-02-09 06:30,London,,927.0,102.4,0.0,Low,Wet,288.0
12938.0,2024-01-09 01:30,London,,-100.0,76.6,0.0,Very High,Dry,5938.0
12939.0,2024-11-28 14:18,London,,2308.0,30.1,0.0,Low,Dry,6133.0
12940.0,2099-00-00 93:73,London,,226.0,,,Low,,2815.0
12940.0,2024-02-10 22:10,London,,1495.0,64.0,0.0,Low,Dry,2651.0
12942.0,2024-06-16 23:52,London,,233.0,59.6,30.0,Low,Dry,7943.0
12943.0,2024-06-04 08:37,London,,1396.0,49.4,0.0,Low,Dry,1014.0
12944.0,2024-10-14 11:42,London,,2020.0,68.8,0.0,Low,Dry,4752.0
12945.0,2024-04-03 22:40,London,,483.0,87.9,1.0,Low,Dry,858.0
12946.0,2024-02-14 21:44,London,,1834.0,76.6,0.0,Low,Wet,3541.0
12947.0,2024-02-16 01:00,London,,661.0,-44.581481435282235,0.0,Low,Dry,29875.0
12948.0,,London,,0.0,84.2,0.0,,Damaged,1808.0
12949.0,2024-01-06 02:00,London,,25000.0,3.0,0.0,High,Wet,2521.0
12949.0,,London,,1247.0,75.4,0.0,Low,Dry,57.0
12951.0,2024-03-13 00:46,London,,,9.0,0.0,High,Dry,771.0
12952.0,04/01/2024 06PM,London,,3470.0,28.5,0.0,Medium,Dry,1529.0
12953.0,2099-00-00 95:70,London,,1661.0,79.7,0.0,Low,Snowy,616.0
12954.0,2024-02-21 15:14,London,Area_10,2049.0,62.4,0.0,Low-Medium,Wet,2976.0
12955.0,2024-01-18 05:10,London,,91.0,78.6,0.0,Low,Wet,7452.0
12956.0,2024-01-17 08:16,London,,3230.0,17.5,0.0,Medium,Damaged,6917.0
12957.0,,London,,,43.8,0.0,Medium,Dry,2956.0
12958.0,2024-06-02 16:40,London,,2161.0,42.0,0.0,Extreme,Dry,4352.0
12959.0,2024-03-12 15:15,London,,2576.0,66.5,0.0,Medium,Dry,8730.0
12960.0,TBD,London,,508.0,67.6,0.0,Low,Dry,6602.0
12961.0,Unknown,London,,2597.0,46.3,0.0,Medium,Dry,
12962.0,2024-03-31 08:55,London,,1610.0,68.8,1.0,Low,Dry,8871.0
12963.0,16/03/2024 05PM,London,,3104.0,23.2,0.0,Medium,Damaged,8304.0
12964.0,2024-11-20 12:35,London,,3000.0,59.0,0.0,Medium,Dry,7811.0
12965.0,2024-04-02 00:00,London,,804.0,74.6,0.0,Low,Dry,4398.0
12966.0,2099-00-00 94:92,London,,203.0,114.7,0.0,Low,Wet,1260.0
12967.0,2024-07-21 03:00,London,,0.0,68.5,0.0,Low,Dry,5417.0
12968.0,N/A,London,,733.0,51.6,0.0,Low,Dry,6701.0
12969.0,2024-01-30 17:42,London,,3466.0,17.3,,Medium,Dry,620.0
12970.0,2024-03-06 01:36,London,,492.0,60.6,0.0,Low,Dry,9718.0
12971.0,2024-03-09 18:14,London,,3173.0,69.5,0.0,Medium,Dry,1889.0
12972.0,2024-04-15 16:12,London,,2442.0,38.4,0.0,Low,Dry,8639.0
12973.0,2024-03-11 14:58,London,,2687.0,31.5,,Medium,Dry,4229.0
12974.0,2024-03-05 08:33,London,,1899.0,43.2,0.0,Low,Dry,3105.0
12975.0,2099-00-00 91:79,London,,1730.0,,,High,Dry,7446.0
12976.0,2024-05-24 15:50,London,,2165.0,63.1,30.0,Low,Dry,8447.0
12977.0,N/A,London,,392.0,71.1,0.0,,Dry,7830.0
12978.0,2024-02-21 12:18,London,,2591.0,39.3,0.0,Extreme,Wet,
12979.0,20/03/2024 04PM,London,,1413.0,107.0,0.0,Low,Dry,4621.0
12980.0,2024-02-24 11:15,London,,1799.0,,0.0,Medium,Dry,7006.0
12981.0,,London,,718.0,82.1,0.0,Low,,766.0
12982.0,2024-04-19 15:36,London,,1686.0,57.9,0.0,Low,Dry,4704.0
12982.0,05/06/2024 05PM,London,Area_14,-100.0,47.6,0.0,Low,Dry,5658.0
12984.0,2024-02-12 12:08,London,,2921.0,41.0,0.0,Medium,Dry,8854.0
12985.0,26/07/2024 01AM,London,,549.0,75.1,20.0,Low,Wet,
12986.0,2024-03-05 09:22,London,,2980.0,32.6,0.0,Medium,Damaged,8795.0
12986.0,2024-04-11 21:34,London,,1578.0,75.2,0.0,Very High,Snowy,9174.0
12988.0,,London,,30000.0,3.0,0.0,High,,9633.0
12989.0,2024-02-10 10:12,London,,2240.0,66.1,1.0,Low,Wet,9141.0
,2024-02-12 23:10,London,,822.0,76.5,0.0,Low,Dry,1596.0
12991.0,2099-00-00 90:90,London,,2234.0,59.3,,,Dry,1803.0
12992.0,2024-12-11 10:40,London,,1981.0,58.5,0.0,Low,Snowy,5804.0
12993.0,TBD,London,,1479.0,53.1,0.0,Low,Dry,760.0
12994.0,2024-05-01 21:26,London,,2441.0,54.8,1.0,Low,Dry,3374.0
12995.0,2024-02-22 03:47,London,,0.0,51.1,0.0,Low,Dry,9081.0
12996.0,2024-07-10 02:24,London,,587.0,82.8,0.0,Low,Dry,8691.0
12997.0,2024-04-13 16:09,London,,-100.0,39.8,0.0,Low,Dry,4441.0
12998.0,2024-03-15 06:08,London,,170.0,92.8,1.0,Low,Dry,4240.0
12999.0,2024-08-17 00:20,London,,368.0,78.3,0.0,Low,,7420.0
,2024-10-22 05:51,London,,390.0,67.7,30.0,Low,Dry,25041.0
13001.0,TBD,London,,2629.0,11.2,0.0,,Dry,5020.0
13002.0,2024-05-15 17:36,London,,2532.0,31.0,0.0,Medium,Dry,349.0
13003.0,14/02/2024 02AM,London,,309.0,77.8,0.0,Low,Dry,4892.0
13004.0,,London,,1577.0,57.5,1.0,Very High,Dry,9199.0
13005.0,2024-05-20 08:00,London,,2867.0,27.9,,,Dry,5462.0
13006.0,,London,,1853.0,77.2,0.0,Low,Damaged,4696.0
13007.0,2024-04-13 14:00,London,,-100.0,52.6,0.0,Low,Dry,6996.0
13008.0,2024-02-10 21:36,London,,1987.0,61.3,0.0,Low,Dry,4470.0
,2024-03-08 23:14,London,,84.0,92.2,0.0,Low,Dry,
13010.0,TBD,London,,20000.0,,0.0,High,Wet,8344.0
13011.0,2024-08-18 18:30,London,,3807.0,45.7,0.0,Medium,Dry,4106.0
13011.0,,London,Area_15,1034.0,55.9,,Low,Snowy,9403.0
13013.0,2024-06-10 07:24,London,,3774.0,14.6,50.0,Medium,Wet,17568.0
13014.0,2024-02-04 08:28,London,,3992.0,16.3,0.0,,Dry,2254.0
13015.0,07/08/2024 07PM,London,,1248.0,61.1,0.0,Low,Dry,4082.0
,2024-06-16 17:35,London,,3312.0,29.7,20.0,Medium,Dry,7082.0
13017.0,,London,,809.0,,0.0,Low,Dry,680.0
13018.0,2024-03-03 07:26,London,,3347.0,34.7,0.0,Medium,Dry,4073.0
13019.0,2024-01-19 03:36,London,,560.0,70.7,1.0,Low,Wet,2456.0
13020.0,,London,,2832.0,40.5,0.0,,Dry,4917.0
13020.0,2024-06-30 22:29,London,,1117.0,73.6,1.0,Low,Dry,7688.0
13022.0,2024-07-10 12:09,London,,2302.0,46.7,0.0,Very High,Wet,2066.0
13022.0,2024-04-17 18:16,London,,2900.0,25.9,0.0,,Dry,4036.0
13024.0,2024-01-17 03:48,London,,667.0,68.0,,Low,Wet,5956.0
13025.0,2024-02-29 14:00,London,,2050.0,,0.0,Low,Dry,27934.0
13026.0,2024-01-18 12:33,,,1482.0,69.1,1.0,Low,Dry,4313.0
13027.0,,London,,886.0,87.4,0.0,Low,Damaged,25490.0
,2024-06-25 16:30,,,2942.0,33.0,0.0,Medium,Dry,9899.0
13029.0,2099-00-00 99:88,London,,20000.0,3.0,0.0,High,Dry,2741.0
13030.0,,London,,572.0,93.1,1.0,Low,Snowy,586.0
13031.0,2099-00-00 93:99,London,,,59.4,0.0,Medium,Damaged,5849.0
13032.0,2099-00-00 90:93,London,,3634.0,23.1,0.0,Extreme,Dry,2919.0
13033.0,05/10/2024 10PM,London,,1838.0,84.5,0.0,Low,Wet,3470.0
13034.0,2024-11-12 09:09,London,,2983.0,56.0,1.0,Medium,Dry,
13035.0,15/05/2024 05PM,London,,2194.0,-21.430962700863432,0.0,Low,Wet,9263.0
13036.0,2099-00-00 91:85,London,,3227.0,,0.0,High,Dry,7271.0
13037.0,2024-06-09 02:25,London,,729.0,71.6,0.0,Low,Dry,8186.0
13038.0,19/02/2024 03AM,London,,303.0,67.2,0.0,Low,Dry,20979.0
13039.0,2024-06-24 13:12,London,,2562.0,36.0,0.0,Medium,Wet,5401.0
13040.0,2099-00-00 93:93,London,,2516.0,39.6,0.0,Medium,Dry,6053.0
13041.0,2024-07-23 08:07,London,,2738.0,42.6,0.0,Medium,Dry,6418.0
13042.0,,London,Area_8,-100.0,21.2,0.0,Medium,Dry,19746.0
13043.0,N/A,London,,904.0,66.2,0.0,Low,Dry,1549.0
13044.0,07/11/2024 06PM,London,,4507.0,3.2,1.0,High,Wet,6903.0
13045.0,2024-01-19 23:24,London,,442.0,58.7,0.0,Low,Dry,23314.0
13046.0,2024-05-07 10:32,London,,2192.0,52.9,1.0,Very High,Dry,6297.0
13047.0,2024-05-01 03:01,London,,924.0,73.0,0.0,Low,Dry,5439.0
13048.0,2099-00-00 93:77,London,,416.0,71.0,1.0,Low,Wet,2394.0
13049.0,2024-06-20 19:36,London,,25000.0,3.0,0.0,High,Dry,4074.0
13050.0,2024-02-03 20:42,London,Area_12,495.0,85.3,0.0,Low,Wet,8941.0
13051.0,2024-04-21 08:00,London,,5000.0,54.2,0.0,High,Wet,6313.0
13052.0,2024-02-05 06:00,London,,508.0,69.5,0.0,Low,Wet,2642.0
13053.0,2024-01-31 16:38,London,,1201.0,62.8,0.0,Low,Dry,2618.0
13054.0,2024-03-10 09:00,London,,3218.0,,30.0,High,Dry,6017.0
13055.0,2024-05-28 03:24,London,,621.0,83.7,0.0,Low,Dry,1213.0
13056.0,2024-03-15 21:20,London,,25000.0,3.0,0.0,High,Snowy,4787.0
13057.0,2024-06-28 00:56,London,,,,0.0,High,Dry,
13058.0,2024-02-10 01:41,London,,162.0,91.0,0.0,Low,Wet,1673.0
13059.0,2024-03-11 04:01,London,,-100.0,14.5,0.0,Medium,Dry,20828.0
13060.0,2024-11-08 09:45,London,Area_15,4065.0,22.3,0.0,High,Dry,9688.0
13060.0,2024-03-04 01:12,London,,553.0,43.0,0.0,Low,Dry,9171.0
13062.0,2024-02-13 20:05,London,,1419.0,,0.0,High,Dry,7553.0
13063.0,2024-07-26 15:07,London,,887.0,69.1,0.0,Low,Dry,5150.0
13064.0,2024-02-15 02:24,London,,0.0,106.2,0.0,Low,Dry,7765.0
13065.0,2024-08-06 14:17,London,,809.0,93.3,0.0,Low,Damaged,4487.0
13066.0,,London,,3056.0,38.1,1.0,Medium,Dry,3090.0
13067.0,,London,,430.0,73.4,0.0,Low,Damaged,6753.0
13068.0,2024-05-11 15:48,London,,2026.0,57.3,0.0,Low,Dry,3328.0
13069.0,2024-11-29 19:58,London,,943.0,73.3,0.0,Low,Dry,17714.0
13070.0,2024-03-22 20:36,London,,1141.0,69.2,0.0,Low,Dry,2499.0
13071.0,2024-05-07 06:42,London,,74.0,97.2,0.0,,Wet,659.0
13072.0,04/03/2024 09PM,London,,1533.0,59.5,0.0,Low,,6608.0
13073.0,2024-06-08 21:36,London,,2206.0,71.3,30.0,Low,Wet,3395.0
13074.0,2024-03-30 02:50,London,,414.0,74.1,,Low-Medium,Dry,9093.0
13075.0,2024-07-09 23:08,London,,629.0,80.6,0.0,Low,Damaged,2463.0
,29/01/2024 04PM,London,Area_10,4503.0,20.5,0.0,High,Dry,8554.0
13077.0,2024-01-04 15:54,London,Area_6,2796.0,52.1,0.0,Medium,Dry,8562.0
13078.0,2024-04-03 09:40,London,,-100.0,80.5,0.0,Low,Dry,9241.0
13079.0,2099-00-00 96:78,London,Area_8,0.0,17.7,0.0,Medium,Wet,4390.0
13079.0,,London,,563.0,74.2,0.0,,Wet,3821.0
13081.0,2024-04-25 14:41,London,,1781.0,63.9,,,Dry,7404.0
13082.0,2024-01-21 06:27,London,,662.0,90.8,0.0,Low,Dry,405.0
13082.0,2024-02-16 18:59,London,,3003.0,-25.536449672848825,1.0,Low,Dry,4050.0
13084.0,2099-00-00 91:74,London,,1916.0,30.8,0.0,Low,Dry,7964.0
13084.0,2024-12-02 10:47,London,,25000.0,3.0,100.0,High,Dry,4304.0
13086.0,2024-04-14 04:18,London,,20000.0,3.0,0.0,High,Wet,2776.0
13087.0,06/03/2024 08PM,London,,637.0,85.9,,Low,Dry,3215.0
13088.0,2024-03-05 19:26,London,,709.0,61.9,0.0,Low,Wet,4201.0
13089.0,2024-12-25 01:13,London,,724.0,70.3,1.0,Low,Wet,7720.0
13090.0,2024-09-30 10:46,London,,2498.0,71.3,0.0,Low,Dry,8463.0
13090.0,2099-00-00 92:76,London,,1860.0,43.0,0.0,Low,Dry,7237.0
13092.0,25/03/2024 06PM,London,,3737.0,27.4,2.0,Very High,Damaged,8638.0
13093.0,2024-11-07 12:20,London,,2334.0,15.1,0.0,Medium,Wet,6688.0
13094.0,2024-02-24 05:10,London,,-100.0,24.0,0.0,Medium,Wet,6980.0
13095.0,2099-00-00 96:82,London,,276.0,79.2,0.0,Low,Wet,19667.0
13096.0,27/01/2024 01AM,London,,679.0,60.1,0.0,Very High,Damaged,8020.0
13097.0,2024-05-13 08:15,London,,2710.0,46.5,0.0,Medium,Dry,2194.0
13098.0,2024-03-14 20:50,London,,1629.0,70.6,0.0,Low,Dry,6180.0
13099.0,2024-06-26 02:28,London,,,83.7,0.0,Low,Dry,5726.0
13100.0,2024-07-17 02:38,London,,425.0,80.0,0.0,Low,Dry,6134.0
13101.0,2024-04-08 01:38,London,,25.0,86.1,0.0,,Dry,3307.0
13102.0,2024-04-26 08:40,London,,2232.0,52.8,0.0,,Snowy,6644.0
,2024-03-03 09:50,London,Area_11,30000.0,3.0,0.0,High,Dry,3013.0
13104.0,01/04/2024 11PM,London,,671.0,59.1,0.0,Low,Dry,4788.0
13105.0,,London,,2125.0,64.1,0.0,Low,Dry,
13106.0,,London,Area_15,3456.0,42.6,1.0,Medium,Wet,161.0
13107.0,2024-04-14 08:20,London,,2993.0,43.7,0.0,Medium,Dry,3163.0
13108.0,2024-03-04 08:54,London,,3774.0,,,Medium,Dry,220.0
13109.0,2024-12-28 04:13,London,,872.0,44.7,0.0,Low,Dry,84.0
13110.0,2024-01-22 21:25,London,,1661.0,60.5,,Low,Dry,29985.0
13111.0,2024-01-07 02:40,London,,153.0,93.2,0.0,Low,Dry,25678.0
13112.0,2024-09-19 05:37,London,,367.0,88.4,0.0,Low,Dry,2138.0
13112.0,2024-02-09 16:32,London,,3496.0,27.6,0.0,,Dry,9817.0
13114.0,,London,,1699.0,66.4,0.0,Low,Dry,8449.0
13115.0,2024-04-29 19:51,London,,1829.0,63.2,1.0,Low,Dry,4728.0
13116.0,TBD,London,,3148.0,34.2,0.0,Medium,Dry,4873.0
13117.0,2024-05-08 05:34,London,,59.0,79.9,0.0,Low,Dry,9934.0
13118.0,2024-07-18 04:24,London,,355.0,93.7,0.0,Low,Dry,113.0
13119.0,06/02/2024 05AM,London,,300.0,84.6,0.0,Low,Dry,9419.0
13120.0,2024-09-08 04:08,London,,896.0,71.0,,Low,,7518.0
13121.0,,London,,1993.0,46.3,0.0,Low,Dry,1730.0
13122.0,16/06/2024 02AM,London,,449.0,68.2,0.0,Low,Dry,1208.0
13123.0,2099-00-00 92:90,London,,30000.0,3.0,0.0,High,Dry,4892.0
13124.0,2024-01-08 21:48,London,,,98.0,0.0,Medium,Dry,2921.0
13125.0,2024-02-12 22:10,London,,1290.0,67.5,0.0,Low,Snowy,4477.0
13126.0,2024-05-21 08:30,London,,2942.0,52.1,,Medium,Wet,2586.0
13127.0,16/11/2024 05AM,London,,769.0,66.7,0.0,Low,Dry,9608.0
13127.0,2024-09-01 09:36,London,,3547.0,-42.982471177051934,0.0,Low,Dry,9195.0
13129.0,2024-01-18 09:50,London,,4045.0,,0.0,Low,Dry,1798.0
13130.0,2099-00-00 97:81,London,,2933.0,58.8,0.0,Medium,Wet,4115.0
13131.0,18/01/2024 09AM,London,,3365.0,55.0,0.0,Medium,Dry,5080.0
13132.0,2024-01-15 18:26,London,,4066.0,35.8,0.0,High,Dry,6514.0
13133.0,2024-10-24 23:28,London,,652.0,48.6,0.0,Very High,Wet,6382.0
13134.0,2099-00-00 90:97,London,,996.0,,0.0,Low,Dry,5631.0
13135.0,2024-02-29 18:22,London,Area_9,4101.0,30.1,2.0,High,Wet,4264.0
13136.0,2024-02-02 11:00,London,,3255.0,22.3,0.0,Medium,Wet,8730.0
13137.0,17/03/2024 12PM,London,,2297.0,53.1,1.0,Low,Dry,1316.0
13138.0,Unknown,London,,414.0,94.9,0.0,Low,Dry,1038.0
13139.0,2024-01-16 13:48,London,,597.0,34.8,0.0,Low,Dry,5528.0
13140.0,2099-00-00 99:86,London,,180.0,59.7,0.0,Low,Dry,4468.0
13141.0,,London,,397.0,-48.0877619941894,0.0,Low,Dry,4389.0
13142.0,,London,,1887.0,64.4,,Low,Damaged,1795.0
13143.0,12/02/2024 03PM,London,,2515.0,61.0,0.0,Medium,Dry,7695.0
13144.0,2099-00-00 94:71,London,,1331.0,51.1,0.0,Low,Damaged,303.0
13145.0,2024-03-05 21:44,London,,1156.0,54.7,0.0,Low,Wet,799.0
13145.0,2024-04-24 11:05,London,,554.0,,0.0,Medium,Dry,5514.0
13147.0,2024-04-14 14:56,London,,30000.0,3.0,0.0,High,Dry,5821.0
13147.0,,London,,1412.0,-19.67245431272729,0.0,Low,Dry,8469.0
13149.0,2024-01-09 21:54,London,,430.0,66.6,0.0,Low,Dry,7736.0
13150.0,28/03/2024 10PM,London,,1139.0,67.0,0.0,Low,Wet,6233.0
13151.0,,London,,25000.0,3.0,0.0,High,Wet,7072.0
13152.0,2024-05-22 07:18,London,,4148.0,49.3,20.0,High,Snowy,
13153.0,2024-02-12 09:17,London,,2527.0,37.3,0.0,Medium,Wet,9529.0
13154.0,,London,,30000.0,3.0,0.0,High,Dry,9269.0
13155.0,08/01/2024 05AM,London,,466.0,106.6,0.0,,Dry,6044.0
13156.0,2024-05-09 06:04,London,,204.0,59.4,0.0,Extreme,Dry,4159.0
13157.0,2024-03-24 02:51,London,,659.0,65.4,0.0,Low,Dry,20035.0
13158.0,2024-08-21 11:28,London,,1992.0,50.2,0.0,Low,Dry,729.0
13159.0,2099-00-00 92:68,London,,1491.0,71.8,0.0,Low,Dry,9413.0
13160.0,27/02/2024 12PM,London,,1882.0,51.3,0.0,Low,Wet,9740.0
13161.0,2024-01-23 10:12,London,,1933.0,19.7,0.0,Medium,Wet,708.0
13162.0,2024-09-08 22:54,London,,1944.0,70.9,0.0,Low-Medium,Dry,9570.0
13163.0,2024-09-10 00:58,London,,883.0,69.6,0.0,Low,Dry,
13164.0,,London,,1473.0,90.6,,Low,Wet,4836.0
13165.0,2024-03-20 16:00,London,,2278.0,56.6,0.0,,Dry,4209.0
13166.0,2024-01-28 18:43,London,,2267.0,45.1,0.0,,Wet,6746.0
13167.0,2099-00-00 90:89,London,,339.0,69.1,0.0,Low,Wet,9582.0
13168.0,2024-07-27 16:58,London,,2457.0,28.4,0.0,Medium,Wet,8102.0
13169.0,2024-04-06 15:05,London,,1429.0,-30.287054752151757,0.0,Medium,Damaged,5303.0
13170.0,2099-00-00 90:88,London,,1345.0,60.9,0.0,Low,Dry,7160.0
13171.0,2024-02-03 16:30,London,Area_3,4099.0,59.9,0.0,High,Dry,2564.0
13172.0,23/05/2024 10PM,London,,2292.0,74.7,0.0,Low,Damaged,5163.0
13173.0,2099-00-00 93:76,London,,3637.0,53.8,20.0,Medium,Wet,5072.0
13174.0,11/06/2024 03PM,London,,2749.0,39.9,0.0,Medium,,8864.0
13175.0,TBD,London,,803.0,69.6,1.0,Low,Dry,6038.0
13176.0,2024-04-19 10:00,London,,1615.0,33.4,0.0,Low,Dry,8459.0
13177.0,,London,,3832.0,18.4,0.0,Medium,Damaged,3166.0
13178.0,,London,,2511.0,43.5,0.0,Medium,Dry,
13179.0,2024-04-07 11:44,London,,1381.0,63.2,0.0,Low,Dry,8653.0
13180.0,2024-06-18 09:36,London,,3488.0,64.6,,Medium,Dry,6923.0
13181.0,,London,,325.0,62.1,0.0,Low,Dry,7690.0
13182.0,2024-11-27 23:53,London,Area_2,-100.0,55.8,0.0,Low,Dry,603.0
13182.0,2024-11-04 14:33,London,,2106.0,34.2,0.0,Low,Dry,3558.0
13184.0,2024-01-24 11:16,London,,2237.0,42.0,0.0,,Dry,782.0
13185.0,25/05/2024 09AM,London,,2260.0,37.2,0.0,Low,Damaged,2127.0
13185.0,2024-01-24 14:28,London,,1871.0,29.0,0.0,Medium,Dry,325.0
13187.0,2024-02-11 08:30,London,,1848.0,35.0,0.0,Low,Wet,9887.0
13188.0,2024-04-03 20:19,London,,2393.0,56.2,20.0,Low,Dry,1958.0
13189.0,2024-07-01 10:52,London,Area_4,1505.0,53.1,0.0,Low,Dry,9684.0
13189.0,2099-00-00 95:75,London,,20000.0,3.0,0.0,High,Wet,5266.0
13189.0,2024-06-30 04:29,London,,-100.0,8.2,0.0,High,Wet,5547.0
13192.0,2024-03-28 20:36,London,,1400.0,55.9,0.0,Low-Medium,Dry,
13193.0,2024-05-25 05:46,London,,506.0,103.0,,Low,Dry,28006.0
13194.0,23/03/2024 12AM,London,,223.0,74.9,0.0,Low,Wet,9134.0
13195.0,2024-03-01 01:48,London,,62.0,79.5,0.0,Low,Wet,4388.0
13196.0,2024-04-13 12:37,London,,30000.0,3.0,0.0,High,Dry,4888.0
13197.0,,London,,2978.0,64.0,0.0,Medium,Dry,6629.0
13198.0,,London,,4499.0,19.0,0.0,High,Dry,5735.0
13199.0,2024-02-05 06:48,London,,764.0,65.7,1.0,,Dry,9162.0
13200.0,2024-01-01 02:57,London,,912.0,65.6,1.0,Low,Wet,2358.0
13201.0,2024-08-12 19:30,London,,877.0,77.9,0.0,Low,Dry,9367.0
13202.0,TBD,London,,1405.0,42.6,0.0,,Snowy,16926.0
13203.0,,London,,4100.0,38.9,0.0,High,Dry,2235.0
13204.0,2024-01-16 00:32,London,Area_5,550.0,75.0,0.0,Low,Dry,
13205.0,2024-06-17 05:44,London,,369.0,61.9,0.0,Low,Wet,9458.0
13206.0,2024-03-07 20:58,London,,2055.0,40.5,50.0,Low,Wet,3540.0
13207.0,2024-02-01 23:36,London,,896.0,71.9,0.0,Low,Wet,7237.0
13208.0,2024-04-06 10:50,London,,2416.0,44.6,1.0,Low,Damaged,9011.0
13209.0,2024-03-08 13:33,London,,2592.0,43.4,0.0,,Dry,282.0
13210.0,2024-02-13 05:21,London,Area_6,28.0,89.2,0.0,Low,Dry,9935.0
13211.0,2099-00-00 96:97,London,,886.0,59.6,0.0,Low,Dry,28894.0
13212.0,2024-01-20 10:46,London,,227.0,70.4,0.0,Low,Wet,1386.0
13213.0,2024-08-05 06:08,London,,0.0,72.0,0.0,Low,Dry,8465.0
13214.0,,London,,230.0,77.4,0.0,Low,Damaged,5648.0
13215.0,2024-05-31 23:04,London,,787.0,87.9,0.0,Low,Dry,3467.0
13216.0,2024-01-11 07:48,London,,3411.0,53.3,0.0,Medium,Dry,5962.0
13217.0,2024-02-21 09:06,London,,2010.0,54.3,0.0,Low,Dry,1470.0
13218.0,2024-08-01 22:14,London,,2004.0,12.6,,Medium,Dry,5608.0
,2024-12-10 20:14,London,,1590.0,-25.470947476158468,0.0,Medium,Snowy,1113.0
13220.0,2099-00-00 90:70,London,,2988.0,15.7,50.0,Medium,Dry,7093.0
13221.0,2024-04-27 04:32,London,,335.0,51.1,0.0,Low-Medium,Dry,953.0
13222.0,2024-05-30 17:25,London,,2791.0,64.7,0.0,Medium,Dry,3548.0
13223.0,11/01/2024 12PM,London,,1971.0,46.2,0.0,Low,Dry,
13224.0,2024-05-01 08:00,London,,3704.0,44.8,0.0,Medium,,3909.0
13225.0,2024-12-23 04:59,London,,598.0,76.9,0.0,Low,Dry,6136.0
13226.0,2024-08-20 19:11,London,,703.0,72.8,0.0,,Dry,470.0
13227.0,2024-01-05 03:12,London,,806.0,58.0,0.0,Low,Damaged,7454.0
13228.0,2024-02-29 07:42,London,,2376.0,39.1,0.0,Low,Wet,25317.0
