weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
9200.0,01/01/2024 02AM,London,Winter,2.8,32.0,2.9,45.5,2348,Clear,984.1
9201.0,2024-08-12 19:30,London,Summer,20.0,70.0,11.7,29.2,25131,,1035.4
9202.0,2099-13-56 44:75,London,Autumn,10.6,55.0,8.7,13.9,109,Rain,1014.5
9203.0,,London,Autumn,9.8,200.0,1.6,15.4,35287,Clear,1029.8
9204.0,2024-01-16 00:32,London,Winter,3.9,100.0,1.1,14.9,5663,Clear,1003.8
9205.0,,London,,18.4,26.0,51.7,51.9,4830,Clear,1001.7
9206.0,,London,Autumn,11.6,55.0,0.1,300.0,461,Rain,1050.0
9207.0,2024-02-01 23:36,London,Winter,6.4,96.0,0.4,26.0,757,Clear,1002.8
9208.0,2024-04-06 10:50,London,Spring,13.6,,9.1,4.9,771,Snow,1037.1
9209.0,,London,,15.0,39.0,4.9,3.8,6319,Clear,1004.8
9210.0,2099-13-97 80:75,London,Spring,12.4,24.0,0.7,7.0,6474,Clear,980.8
9211.0,2099-13-55 42:74,London,Summer,15.6,29.0,0.0,,21813,Clear,1008.5
9212.0,2024-01-20 10:46,London,Winter,-0.2,31.0,7.6,15.4,49068,Snow,1009.8
9213.0,2099-13-90 98:84,London,Summer,15.3,,185.6,33.4,6634,Clear,1025.0
9214.0,2024-06-04 03:24,London,Summer,23.9,33.0,2.3,21.4,541,Clear,989.2
9215.0,31/05/2024 11PM,London,Spring,12.1,32.0,,11.8,1073,Clear,1002.8
9216.0,11/01/2024 07AM,London,Winter,5.9,45.0,,10.3,Low,Clear,1013.3
9217.0,2024-02-21 09:06,London,Winter,4.9,56.0,0.4,20.1,9857,Fog,1032.2
9218.0,2024-08-01 22:14,London,Summer,17.2,21.0,6.1,29.1,4661,Clear,1021.9
9219.0,2024-12-10 20:14,London,Autumn,12.4,,3.1,18.5,7023,Snow,1017.7
9220.0,,London,Autumn,12.8,-10.0,1.9,15.9,7768,Storm,1042.2
9221.0,27/04/2024 04AM,London,Spring,15.7,66.0,1.7,6.6,8000,Fog,1014.2
9222.0,,London,Spring,10.6,33.0,12.4,23.1,219,Clear,999.0
,2024-01-11 12:45,London,Winter,3.2,42.0,1.0,41.8,5833,Snow,1042.4
9224.0,2024-05-01 08:00,London,Spring,14.4,62.0,104.6,6.5,6379,Rain,1002.0
9225.0,2024-12-23 04:59,London,Winter,3.3,,6.2,2.7,1160,Clear,1029.0
9226.0,2024-08-20 19:11,London,Summer,23.1,77.0,0.1,19.0,9640,Clear,1002.7
9227.0,2024-01-05 03:12,London,Winter,4.2,94.0,4.8,17.2,1953,Clear,991.5
9228.0,2024-02-29T07:42:00Z,London,Winter,3.2,89.0,2.6,14.4,6890,Clear,999.1
9229.0,2024-03-22 13:33,London,Spring,13.7,46.0,3.6,33.3,5224,Snow,1015.8
9230.0,2024-06-03 00:20,London,Summer,19.1,81.0,4.9,3.6,1640,Storm,1006.0
9231.0,2024-10-12 22:56,London,Autumn,9.5,45.0,0.1,3.6,5680,Clear,1029.4
9232.0,2099-13-44 61:87,London,Winter,2.0,97.0,3.7,5.1,4290,Snow,1018.2
9232.0,2024-06-12 13:54,London,Summer,15.7,84.0,0.2,22.2,9257,Rain,1015.3
9234.0,2024-01-20 02:00,London,Winter,1.3,76.0,177.9,44.4,1845,Fog,1015.5
9235.0,2024-01-04 03:48,London,Winter,-3.2,81.0,16.8,21.9,2122,Rain,1019.1
9236.0,2024-06-19T09:46:00Z,London,Summer,14.7,64.0,4.0,20.2,1664,Fog,999.8
9237.0,,London,Autumn,10.9,80.0,5.3,10.6,9250,Rain,1009.6
9238.0,2024-12-04 00:48,London,Winter,1.4,98.0,9.4,26.5,3781,Rain,1037.4
9239.0,2024-02-27 11:46,London,Summer,,54.0,5.9,16.9,3416,Clear,1007.2
9239.0,13/04/2024 03AM,London,Spring,13.9,47.0,0.0,14.6,6918,Fog,1010.4
9241.0,2024-03-25 13:36,London,Spring,9.9,86.0,7.8,23.5,8166,Rain,1031.7
9242.0,2024-02-01 04:07,London,Winter,1.6,150.0,103.5,9.8,N/A,Rain,1007.4
9243.0,2024-02-16 02:52,London,Winter,-0.2,42.0,0.6,24.6,8594,Rain,1033.6
9244.0,2024-02-13T21:20:00Z,London,Winter,1.5,89.0,19.1,21.7,2194,Rain,985.7
9245.0,2024-04-17 14:27,London,Spring,9.3,43.0,7.0,12.4,6860,Clear,1010.9
9246.0,2024-07-21 09:55,London,Summer,19.2,95.0,4.9,19.7,8419,Fog,1041.5
9247.0,2024-01-30 18:24,London,Winter,8.4,75.0,3.6,25.8,,Clear,1001.0
9248.0,2024-04-28 15:00,London,Spring,11.5,35.0,8.6,6.6,89,Snow,1017.2
9249.0,,London,Spring,6.4,,0.6,40.2,4547,Clear,1016.1
9250.0,2024-02-16 09:00,London,Winter,4.0,62.0,0.2,13.9,960,Clear,979.2
,16/04/2024 01PM,London,Spring,8.5,23.0,53.9,13.9,5588,Clear,1019.3
9252.0,,London,Spring,12.8,50.0,4.9,24.7,,Clear,1022.6
9253.0,2024-05-26 04:10,London,Spring,9.2,24.0,15.5,30.2,6973,Snow,1006.8
9254.0,2024-02-12 11:42,London,Winter,100.0,66.0,2.2,9.2,9509,Rain,968.1
9255.0,2099-13-40 39:88,London,,40.0,60.0,0.2,1.3,5241,Clear,1050.0
9256.0,2024-03-13 19:48,London,Spring,17.3,20.0,6.2,7.2,9019,Clear,1028.6
9257.0,26/01/2024 06PM,London,Winter,1.1,60.0,6.5,20.9,2729,Clear,1024.1
9258.0,2024-12-19 19:02,London,Winter,-0.8,95.0,9.4,4.3,4825,Rain,999.1
9259.0,2024-01-21 21:48,London,Winter,5.0,81.0,3.7,14.1,4711,Clear,1049.8
9260.0,2024-01-08 17:06,London,Winter,1.4,90.0,1.2,12.2,2661,Fog,1013.5
9260.0,2024-10-26 04:49,London,Autumn,14.0,29.0,8.5,6.1,1647,Snow,1001.6
9262.0,2024-04-27 04:52,London,Spring,10.2,47.0,5.1,20.2,9889,Fog,1047.3
9263.0,,London,Summer,19.7,52.0,1.3,23.7,169,Clear,
9264.0,,London,Summer,21.4,58.0,0.5,20.3,3438,Rain,1023.4
9265.0,2024-05-04 14:18,London,Spring,8.3,82.0,6.3,14.5,,Clear,1037.5
9266.0,2024-04-18 12:22,London,Spring,11.0,150.0,2.2,10.6,3444,Clear,1038.8
9267.0,2024-02-24T16:00:00Z,London,Winter,5.8,29.0,0.4,25.0,8929,Clear,978.9
9268.0,02/01/2024 11AM,London,Winter,0.8,55.0,0.7,11.6,306,Clear,1047.5
9269.0,2024-06-03 12:00,London,Summer,20.5,85.0,0.2,26.6,2263,Clear,1002.8
9270.0,2024-06-24 09:53,London,Summer,23.6,38.0,1.7,9.6,1730,Clear,1002.1
9271.0,2024-01-25 01:57,London,Winter,2.2,40.0,3.3,18.0,3248,Clear,1047.2
9272.0,2024-01-04T07:48:00Z,London,Winter,1.8,36.0,0.3,18.4,6713,Clear,
9273.0,2024-04-12 22:41,London,Spring,12.8,-10.0,1.7,27.2,6784,Clear,1005.6
9274.0,2024-01-17 21:38,London,Winter,1.2,73.0,5.1,10.0,1626,Fog,1001.1
9275.0,2024-01-01 00:44,London,Winter,4.8,84.0,12.4,40.6,2028,Clear,976.9
9276.0,2024-11-28 04:48,London,Autumn,8.9,91.0,2.7,11.4,7134,Snow,1005.3
9276.0,2099-13-47 60:97,London,Winter,1.3,41.0,6.1,15.2,6950,Clear,1036.6
9278.0,2024-03-01 00:31,London,Spring,10.2,22.0,107.6,21.5,7093,Clear,1037.8
9279.0,2024-06-02 14:15,London,Summer,19.4,26.0,5.4,17.6,2466,Snow,1004.5
9280.0,2024-05-23 01:39,London,Spring,13.5,98.0,6.4,4.5,34966,Rain,
9281.0,2024-05-11 02:23,London,Spring,12.3,42.0,,39.7,1419,Clear,1041.2
9282.0,13/05/2024 08PM,London,Spring,9.8,98.0,9.6,20.1,6335,Clear,1014.5
9283.0,27/02/2024 11AM,London,Winter,-0.1,75.0,105.7,4.6,8966,,1046.9
9284.0,2099-13-89 53:73,London,Autumn,10.1,39.0,8.6,8.1,2447,Fog,989.3
9285.0,2024-03-04 08:08,London,Spring,15.5,72.0,4.0,6.4,6001,Rain,1009.8
9286.0,2024-03-16 01:04,London,Spring,,70.0,0.4,17.3,1253,Clear,1017.0
9287.0,2024-03-29 19:30,London,Spring,13.0,83.0,3.8,15.6,8124,Clear,1012.4
9288.0,2024-05-11 02:29,London,Spring,9.7,49.0,2.1,51.7,32123,Fog,993.1
9289.0,2024-07-25 02:55,London,Summer,23.7,47.0,,20.5,6449,Fog,1050.0
9290.0,,London,,-9.2,86.0,0.9,17.7,1229,Rain,1018.2
,2024-11-03 12:28,London,Autumn,10.0,75.0,117.0,39.7,170,Rain,1006.8
9292.0,2024-04-01 17:30,London,Spring,16.4,84.0,3.4,21.9,4976,Storm,1031.5
9292.0,2024-04-19 09:48,London,Spring,13.9,76.0,9.5,34.1,9300,Clear,1021.9
9294.0,,London,Spring,10.8,65.0,180.6,24.8,5850,Clear,990.4
9295.0,2024-05-21 14:38,London,Spring,9.6,86.0,0.9,46.1,3104,Fog,1009.8
9296.0,2099-13-61 80:60,London,Summer,24.2,62.0,1.7,10.3,3272,Rain,1035.6
9297.0,2024-02-10 18:58,London,Winter,3.9,33.0,4.8,19.1,1111,Fog,1009.5
,2099-13-69 89:61,London,Spring,10.7,45.0,0.4,33.1,5994,Clear,1008.0
9299.0,,London,Autumn,8.0,92.0,11.9,22.2,Very Poor,Clear,1026.2
9300.0,,London,,7.2,97.0,8.1,22.1,5666,Clear,997.4
9301.0,2024-04-19T22:48:00Z,London,Spring,13.6,89.0,5.9,33.6,9179,Clear,1033.2
9302.0,2024-03-09 09:36,London,Spring,15.3,47.0,83.1,27.6,N/A,Storm,1026.0
9303.0,2024-03-18 22:33,London,Spring,15.0,81.0,4.3,23.8,9996,Clear,1023.3
9304.0,2024-03-17 07:15,London,Spring,11.3,89.0,13.2,0.5,4467,Rain,1009.3
9305.0,2024-10-09 02:24,London,Autumn,13.9,150.0,40.5,5.0,2716,Clear,1014.1
9306.0,2024-02-17 05:46,London,Winter,3.9,79.0,87.5,19.0,7096,Clear,1005.0
9307.0,2024-02-14T04:32:00Z,London,Winter,2.0,49.0,1.7,16.7,8608,Fog,994.9
9308.0,2099-13-53 90:85,London,,13.3,23.0,1.7,11.2,639,Clear,1032.0
9309.0,2099-13-52 38:71,London,Summer,-30.0,76.0,10.7,4.3,27842,Rain,1005.8
9310.0,2024-02-23 12:57,London,Winter,1.5,42.0,0.6,24.2,7700,Fog,975.8
9311.0,15/02/2024 07PM,London,Winter,5.5,35.0,4.9,2.2,236,Rain,1050.0
9312.0,,London,Spring,14.4,52.0,6.9,13.1,8401,Storm,1005.8
9313.0,16/02/2024 03PM,London,Winter,3.3,53.0,1.2,15.9,3007,Clear,1009.5
9314.0,,London,Winter,3.4,50.0,93.6,4.6,8668,Storm,1010.5
9315.0,2024-02-28 18:26,London,Winter,4.8,72.0,12.1,10.1,726,Fog,998.5
9316.0,2024-01-27 09:36,London,Winter,1.1,51.0,4.6,8.3,9596,Snow,
9317.0,2024-01-09 18:54,London,Winter,6.4,79.0,6.6,16.4,1929,Clear,977.6
9318.0,07/03/2024 12PM,London,Spring,17.6,79.0,1.2,80.0,42889,Clear,980.9
9319.0,2024-01-30 03:36,London,Winter,3.9,26.0,2.8,24.8,5995,Clear,988.8
9320.0,,London,Summer,19.9,83.0,1.0,11.3,3175,Clear,1021.0
,2024-07-05 21:53,London,Summer,20.4,85.0,3.8,27.1,2448,Clear,1028.5
9322.0,27/03/2024 05AM,London,Spring,8.5,66.0,15.2,7.4,4286,Clear,999.8
9323.0,2024-01-12T09:21:00Z,London,Winter,5.0,41.0,1.0,66.2,4186,,1043.0
9324.0,2024-02-24 11:45,London,Winter,5.8,25.0,1.9,14.4,7683,Clear,1033.4
9325.0,2099-13-84 87:99,London,,11.7,75.0,1.2,10.0,,Clear,1030.3
9326.0,,London,Autumn,9.6,82.0,5.3,30.9,1497,Clear,963.8
9327.0,,London,Winter,0.9,81.0,104.7,,6046,Clear,1020.1
9328.0,2099-13-99 33:63,London,Summer,23.3,70.0,108.4,34.3,2230,Storm,1005.4
9329.0,2024-02-13T21:40:00Z,London,Winter,-2.0,68.0,6.9,13.7,516,Storm,1025.4
9330.0,,London,Winter,1.7,96.0,11.7,8.5,25476,Snow,990.2
9331.0,2024-07-21 03:37,London,Summer,19.2,47.0,65.5,16.6,4141,Clear,1039.0
9332.0,19/01/2024 10AM,London,Winter,6.5,27.0,125.8,,1299,Rain,1012.4
9333.0,2024-04-27 21:36,London,Spring,16.5,43.0,5.6,9.3,31375,Clear,1004.1
9334.0,2024-04-19 04:12,London,Spring,,85.0,129.6,7.5,889,Clear,1029.0
9335.0,2024-08-19T00:55:00Z,London,Summer,24.4,94.0,2.0,25.6,2099,Fog,1018.5
9336.0,2099-13-76 29:92,London,,9.7,66.0,2.0,18.3,5604,Fog,992.2
9337.0,,London,Spring,18.8,21.0,6.5,25.7,7065,Fog,1013.0
9338.0,,London,,21.3,22.0,7.1,8.6,,Clear,1013.9
9339.0,2024-02-09 05:24,London,Winter,-1.0,86.0,5.3,30.7,8000,Fog,1022.5
9340.0,13/04/2024 11AM,London,Spring,14.8,96.0,0.3,22.9,2633,Clear,1006.0
9341.0,2024-02-23T12:48:00Z,London,Winter,-1.8,45.0,1.3,,4109,Rain,1019.7
9342.0,2024-03-16 20:30,London,Spring,10.0,48.0,3.8,12.6,4733,Rain,1018.0
9343.0,2024-01-21 06:24,London,Winter,0.4,80.0,2.9,4.2,4699,Fog,1003.0
9344.0,2024-02-16 17:38,London,Winter,,,170.6,5.8,6514,Rain,982.9
9345.0,2024-03-01 12:46,London,Spring,10.8,-5.0,13.6,36.0,1345,Fog,1037.9
9346.0,2024-01-12 10:28,London,Winter,-0.0,80.0,4.6,33.0,8669,,1013.6
9347.0,2099-13-79 51:83,London,Autumn,9.2,80.0,2.0,13.0,7088,Clear,970.7
9348.0,2024-11-30 05:34,London,Autumn,12.4,44.0,1.3,5.6,491,Clear,1011.9
9349.0,,London,Winter,1.6,37.0,2.8,24.7,298,Snow,1000.9
9350.0,2024-03-10 04:13,London,Spring,11.5,71.0,16.5,17.6,1708,Clear,1032.8
9351.0,2024-04-27 05:52,London,Spring,10.2,200.0,3.3,7.4,2688,Clear,1028.8
9352.0,2024-04-21 21:36,London,Spring,10.9,66.0,1.6,30.5,Low,Clear,
9353.0,2024-04-01 17:40,London,Spring,13.7,20.0,9.2,,3890,Clear,1031.6
9354.0,2024-04-08 05:39,London,Spring,13.7,26.0,1.3,30.7,4551,Clear,1009.1
9355.0,18/03/2024 11PM,,Spring,11.5,32.0,7.6,4.8,26469,Rain,996.1
9356.0,2024-09-30 09:36,London,Autumn,11.9,24.0,3.2,2.3,2552,Rain,1016.5
9357.0,2024-01-06 08:24,London,Winter,5.3,54.0,2.5,20.0,9167,Clear,999.4
9358.0,24/03/2024 03AM,London,Spring,14.5,78.0,8.5,9.1,4038,Clear,1006.5
9359.0,2099-13-88 69:62,London,Autumn,11.5,70.0,1.2,10.4,4357,Clear,1050.0
9360.0,2099-13-83 92:76,London,Summer,100.0,26.0,188.5,4.4,2177,,980.9
9361.0,2024-03-19 10:41,London,Spring,10.4,98.0,1.4,43.8,6664,Clear,1047.7
9362.0,2099-13-66 51:61,London,,5.8,20.0,3.9,9.4,9307,Clear,1010.3
9363.0,2024-07-26 02:00,London,Summer,20.3,45.0,18.4,250.0,5365,Clear,1000.7
9364.0,2099-13-53 55:65,London,Autumn,14.3,76.0,118.3,5.9,,Clear,1025.1
9365.0,2024-03-11 16:13,London,Autumn,16.3,55.0,0.8,6.4,5735,Clear,1010.3
9366.0,2099-13-72 34:93,London,Winter,-2.8,77.0,3.0,18.5,7663,Clear,1025.5
9367.0,14/02/2024 09AM,London,Winter,0.7,74.0,2.2,2.4,1014,Fog,1008.5
9368.0,2024-01-01 04:50,London,Winter,0.1,41.0,195.9,8.3,1705,Clear,998.2
9369.0,2024-06-22 18:29,London,Summer,20.7,34.0,4.8,6.7,3127,Clear,1013.7
9370.0,,London,Spring,11.0,200.0,3.4,5.5,,Snow,998.7
9371.0,2024-03-16 16:15,London,Spring,13.2,58.0,8.7,31.4,2199,Rain,979.6
9372.0,2024-05-02T18:46:00Z,London,Spring,13.5,26.0,1.4,50.2,111,Clear,1004.7
9373.0,2024-12-29T18:50:00Z,London,Winter,0.2,62.0,5.8,11.1,495,Fog,1032.5
9374.0,2024-11-11 18:50,London,Autumn,11.0,78.0,0.1,31.5,5385,Fog,1014.0
9375.0,2024-12-09 20:38,London,Winter,1.8,50.0,4.4,41.6,1528,Rain,999.6
9376.0,2024-02-14 06:12,London,Winter,-1.6,96.0,182.0,18.2,4056,Rain,1011.5
9377.0,10/04/2024 07AM,London,Spring,13.2,33.0,0.3,7.7,4581,Storm,1005.5
9378.0,2024-06-22 19:45,London,Summer,16.4,27.0,0.7,16.7,9810,Rain,991.2
9378.0,2024-04-05 04:17,London,Spring,15.2,81.0,2.6,17.5,3742,Snow,1007.8
9380.0,2024-08-01 13:16,London,Summer,16.8,36.0,1.5,48.9,8693,Clear,1021.2
9381.0,22/07/2024 05PM,London,Summer,19.6,78.0,5.3,4.2,,Clear,1016.2
9382.0,2024-04-29T21:44:00Z,London,Spring,10.6,-5.0,0.9,200.0,4255,Snow,1000.9
9383.0,2024-02-15T07:48:00Z,London,Winter,6.7,73.0,15.4,38.1,4538,Clear,1017.0
9384.0,2099-13-86 68:71,London,Autumn,17.0,91.0,3.2,200.0,931,Clear,977.3
9385.0,2024-07-01 17:26,London,Summer,,100.0,1.6,9.3,Very Poor,Clear,990.5
9386.0,25/07/2024 12PM,London,Summer,20.9,20.0,23.7,17.3,6088,Clear,1015.2
9387.0,2024-09-13 02:05,London,Autumn,12.5,82.0,1.2,6.8,N/A,Clear,1025.9
9388.0,,London,Spring,11.6,54.0,0.5,27.0,7785,Rain,1010.2
9389.0,2024-05-28 06:32,London,Spring,10.2,22.0,4.1,6.5,546,Clear,991.4
9390.0,25/03/2024 06AM,London,Spring,14.2,43.0,9.0,10.1,4891,Snow,991.1
9390.0,2024-07-04 09:54,London,Summer,22.5,66.0,3.0,8.4,2748,Rain,
9392.0,2024-07-12T09:00:00Z,London,Summer,18.8,98.0,8.7,4.3,6408,Rain,987.7
9393.0,06/01/2024 10PM,London,Winter,0.5,73.0,4.4,36.5,4152,Rain,1002.8
9394.0,2024-04-09 20:20,London,Spring,10.7,35.0,2.8,19.1,2399,Clear,1032.0
9394.0,2024-01-12 20:32,London,Winter,-3.4,27.0,4.6,,6359,Fog,1036.1
9396.0,2024-07-04 17:10,London,Summer,23.7,51.0,14.9,,9503,Clear,1005.2
9397.0,2024-02-24 01:00,London,Winter,0.6,21.0,0.9,42.7,9635,Clear,1034.3
9398.0,,London,Summer,19.7,-5.0,0.4,17.8,9931,Clear,1005.4
9399.0,2024-02-13 08:48,London,Winter,0.5,48.0,0.0,14.4,1021,Clear,1021.4
9400.0,2024-02-14 08:20,London,Winter,2.3,43.0,8.8,16.9,1992,Rain,993.3
9401.0,2024-02-07 20:18,London,Winter,1.9,66.0,1.0,46.4,23785,Rain,999.5
9402.0,2024-01-11T06:00:00Z,London,Winter,-50.0,97.0,0.3,19.0,1663,Clear,1032.9
9403.0,2024-04-10 15:00,London,Spring,10.6,71.0,2.6,15.0,5748,Clear,986.4
9404.0,2024-04-19 04:48,London,Spring,11.9,62.0,5.4,22.9,3617,Clear,996.2
9405.0,,London,Autumn,13.1,72.0,4.5,58.8,1612,Snow,1018.4
9406.0,2099-13-86 79:96,London,Autumn,10.6,100.0,1.1,13.1,2095,Clear,1012.6
9407.0,2099-13-50 57:93,London,Winter,6.1,31.0,2.5,14.9,2498,Clear,1022.8
9408.0,16/02/2024 06PM,London,Winter,2.5,44.0,1.7,3.3,6479,Rain,1027.5
9409.0,21/06/2024 11PM,London,Summer,,83.0,1.2,18.1,5365,Clear,992.8
9410.0,12/04/2024 04AM,London,Spring,7.4,47.0,7.1,21.1,4265,Snow,1050.0
9411.0,15/02/2024 06AM,London,Winter,3.5,65.0,5.9,11.1,6258,Snow,1004.3
9412.0,02/08/2024 09PM,London,Summer,19.5,85.0,0.9,20.3,627,Fog,1034.6
9413.0,2024-12-27T10:25:00Z,London,Winter,3.0,66.0,1.0,39.4,5066,Rain,1030.7
9414.0,2024-03-06 05:06,London,Spring,7.4,21.0,3.5,12.0,4501,Rain,1014.8
9415.0,2024-06-10 20:46,London,Summer,21.5,72.0,4.0,6.1,8450,Fog,1048.6
9416.0,2024-01-10 13:20,London,Winter,-0.8,89.0,0.6,43.4,9969,Clear,998.9
9417.0,,London,,19.7,86.0,91.6,10.9,1147,Fog,981.7
9418.0,2024-05-18T06:20:00Z,London,Spring,-50.0,200.0,0.2,41.4,4542,Storm,1019.0
9419.0,2024-09-11 09:46,London,Autumn,14.3,36.0,71.7,62.2,3355,Rain,1003.2
9420.0,2024-03-02 06:00,London,Spring,-50.0,37.0,1.8,24.0,,Fog,1029.8
9421.0,2024-02-28 02:17,London,Winter,-0.8,35.0,0.4,16.0,1687,Storm,1024.0
9422.0,2024-04-13 18:39,London,Spring,15.2,,161.7,31.7,3525,Clear,1004.9
9423.0,2024-01-09 21:12,London,Winter,3.6,23.0,0.2,44.5,5937,Fog,1023.6
9424.0,2024-06-24 08:30,London,Summer,60.0,31.0,1.3,13.1,8327,,1018.9
9425.0,2024-06-29 06:19,London,Summer,19.2,84.0,2.7,18.7,9747,Fog,1041.6
9426.0,08/03/2024 02AM,London,Spring,15.8,85.0,0.5,,9338,Rain,1009.0
9427.0,2024-01-24 03:00,London,Winter,3.2,150.0,4.6,1.9,,Clear,990.3
9428.0,2099-13-57 46:95,London,Summer,21.3,74.0,2.4,27.0,8989,Clear,1032.0
9429.0,2099-13-55 73:92,London,Summer,20.9,31.0,9.1,41.3,1444,Fog,998.8
9430.0,2024-06-04 19:12,London,Summer,24.2,29.0,0.4,19.1,2187,Rain,1044.2
9431.0,2024-03-27 23:59,London,Spring,14.7,80.0,12.5,9.5,3369,Clear,1026.5
9432.0,2024-05-15 22:40,London,Spring,14.7,85.0,0.5,,536,Fog,1018.7
9433.0,2024-10-05 12:38,London,Autumn,11.5,41.0,1.8,42.9,,Snow,1020.2
9434.0,2024-03-20 06:05,London,Spring,9.1,97.0,0.4,27.3,2786,Snow,998.1
9435.0,2024-02-10 06:40,London,Winter,10.0,94.0,0.2,19.1,,Clear,967.0
9436.0,2024-04-29 12:49,London,Spring,14.6,85.0,2.7,41.4,6590,Clear,1037.2
9437.0,2024-01-20 21:15,London,Winter,1.8,32.0,0.9,42.6,1627,Clear,1006.9
9438.0,2024-03-24 21:27,London,Spring,10.2,43.0,3.9,18.9,498,Snow,999.1
9439.0,2099-13-91 98:91,London,Spring,11.2,58.0,0.1,28.4,6874,Clear,1017.3
9440.0,,London,Autumn,8.4,35.0,,23.7,9523,Fog,1024.6
9440.0,2099-13-52 81:93,London,,22.2,23.0,2.2,7.7,3961,Clear,1009.2
9442.0,2024-04-18 00:08,London,Spring,10.0,54.0,1.7,15.2,6241,Rain,1040.7
9443.0,2024-04-06 00:27,London,Spring,9.0,99.0,7.1,4.9,1310,Clear,1005.5
,2024-06-12 22:07,London,Summer,18.8,38.0,2.2,33.0,9201,Clear,988.4
9445.0,11/02/2024 03PM,London,Winter,-2.5,41.0,3.5,32.3,3452,Storm,986.1
9446.0,29/06/2024 06PM,London,Summer,24.3,88.0,0.9,18.7,5646,Snow,993.0
9447.0,2024-04-30 01:26,London,Spring,9.1,47.0,5.0,11.6,4327,Clear,956.1
9448.0,19/01/2024 03PM,London,Winter,-0.2,85.0,8.0,,,Clear,1010.4
9449.0,2024-04-26 15:52,London,Spring,11.1,87.0,2.0,8.1,2282,Clear,1001.5
9450.0,2024-03-28 19:31,London,Autumn,10.8,82.0,1.5,22.0,7350,Storm,1035.0
9451.0,2024-06-19 17:36,London,Summer,21.7,45.0,9.4,28.3,2765,Rain,987.3
9452.0,2099-13-83 65:64,London,,9.1,33.0,,19.7,3776,Clear,1031.3
9453.0,2024-03-09 16:21,London,Spring,15.1,24.0,5.5,40.7,N/A,Clear,1012.1
9454.0,2099-13-99 86:97,London,Winter,1.0,33.0,2.8,37.9,4441,Snow,1000.9
9455.0,2024-07-22 23:50,London,Summer,23.3,30.0,11.1,21.6,5445,Clear,1019.7
9456.0,2024-04-15T05:52:00Z,London,Spring,9.0,69.0,3.0,34.5,,Snow,1021.6
9457.0,2024-02-17 00:02,London,Winter,-1.2,34.0,2.2,28.4,1619,Clear,1050.0
9458.0,2024-04-21 12:36,London,Spring,14.3,28.0,2.3,8.9,9346,Rain,1005.3
9459.0,2024-03-20 08:26,London,Spring,12.8,59.0,80.0,31.2,9241,Clear,1000.9
9460.0,2024-11-02 11:15,London,Autumn,13.4,23.0,1.1,4.5,2631,Rain,1030.0
9461.0,2024-09-03 01:49,London,Autumn,11.4,82.0,2.5,27.8,8052,Clear,989.4
9462.0,2024-04-23 19:54,London,Spring,9.8,21.0,1.7,3.1,1382,Rain,971.4
9462.0,2024-06-02 02:43,London,Summer,16.8,46.0,2.3,11.4,4952,Clear,1008.2
9464.0,2024-01-16 22:30,London,Winter,6.3,-5.0,161.1,20.3,6040,Snow,1018.8
9465.0,2024-03-01 15:08,London,Spring,14.8,30.0,4.6,22.3,9776,Rain,999.9
9466.0,27/01/2024 10PM,London,Winter,1.2,150.0,3.7,53.3,5988,Rain,1008.2
9467.0,2099-13-73 91:75,London,Winter,3.6,65.0,10.9,13.4,3036,Rain,985.8
9468.0,2024-01-16 02:36,London,Winter,6.9,63.0,4.0,8.2,5238,Rain,1025.9
9469.0,2024-08-09 07:12,London,Summer,17.4,27.0,0.0,1.3,,Rain,1034.7
9470.0,2024-06-28 13:30,London,Summer,20.8,93.0,9.0,17.9,4225,Clear,1005.1
9471.0,2024-11-10 01:55,London,Autumn,11.3,83.0,2.2,12.5,21946,Clear,1034.1
9472.0,2024-07-24T13:52:00Z,London,Summer,19.4,90.0,4.8,15.3,Very Poor,Rain,1041.0
9473.0,2099-13-78 32:79,London,Spring,13.0,66.0,7.0,150.0,9928,Fog,968.6
9474.0,2024-07-07 14:40,London,Summer,20.0,-10.0,13.5,53.7,41197,Rain,986.9
9475.0,2024-03-26 05:51,London,Spring,10.7,27.0,2.8,80.0,4913,Clear,1006.5
9476.0,01/06/2024 04PM,London,Summer,18.4,59.0,6.2,10.3,7529,Rain,1050.0
9477.0,2024-01-09 10:00,London,Winter,1.0,81.0,11.4,13.2,6600,Rain,1045.1
9478.0,2024-03-06 23:38,London,Spring,11.9,51.0,,8.5,,Rain,1004.6
9479.0,2024-01-31 10:02,London,Winter,5.1,87.0,12.4,34.6,5445,Rain,1017.2
9480.0,2024-04-23 21:22,London,Spring,12.6,200.0,1.9,26.6,4853,Clear,1038.9
9481.0,2024-01-02 20:40,London,Winter,6.7,-5.0,11.8,44.9,293,Clear,1025.6
9482.0,2024-03-13 12:11,London,Spring,13.9,70.0,30.9,13.1,5768,Rain,1011.9
9483.0,2024-09-05 13:38,London,Autumn,12.3,44.0,5.5,9.2,3286,Fog,991.8
9484.0,23/04/2024 07AM,London,Spring,11.1,40.0,3.7,15.5,275,Clear,1050.0
9485.0,2024-02-22T23:03:00Z,London,Winter,7.7,100.0,1.1,8.4,686,Rain,1004.3
9486.0,2024-02-07 18:45,London,Winter,1.6,80.0,7.1,5.9,1627,Rain,997.3
9487.0,2024-03-30 21:35,London,Spring,14.1,64.0,5.8,12.2,1432,,1045.8
